Can bus setup done...
Succeful to send start motor command
Succeful to send start motor command
Succeful to send start motor command
16.00 13.33 -0.38 0.63 -5.86 1.92
16.00 13.33 -0.38 0.63 -8.69 1.92
16.00 13.33 -0.38 0.63 -4.27 1.92
16.00 13.33 -0.38 0.63 -1.59 1.92
16.00 13.33 -0.38 0.63 -0.77 1.92
16.00 13.33 -0.38 0.63 -0.69 1.92
16.00 13.33 -0.38 0.63 -1.02 1.92
16.00 13.33 -0.38 0.63 -0.94 1.92
16.00 13.33 -0.38 0.63 -1.03 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.42 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.27 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.27 1.92
16.00 13.33 -0.38 0.63 -1.36 1.92
16.00 13.33 -0.38 0.63 -1.36 1.92
16.00 13.33 -0.38 0.63 -1.56 1.92
16.00 13.33 -0.38 0.63 -1.45 1.92
16.00 13.33 -0.38 0.63 -1.42 1.92
16.00 13.33 -0.38 0.63 -1.53 1.92
16.00 13.33 -0.38 0.63 -1.39 1.92
16.00 13.33 -0.38 0.63 -1.53 1.92
16.00 13.33 -0.38 0.63 -1.56 1.92
16.00 13.33 -0.38 0.63 -1.50 1.92
16.00 13.33 -0.38 0.63 -1.45 1.92
16.00 13.33 -0.38 0.63 -1.39 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.27 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -0.97 1.92
16.00 13.33 -0.38 0.63 -1.00 1.92
16.00 13.33 -0.38 0.63 -0.95 1.92
16.00 13.33 -0.38 0.63 -0.86 1.92
16.00 13.33 -0.38 0.63 -0.95 1.92
16.00 13.33 -0.38 0.63 -0.84 1.92
16.00 13.33 -0.38 0.63 -0.88 1.92
16.00 13.33 -0.38 0.63 -1.00 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -0.86 1.92
16.00 13.33 -0.38 0.63 -0.84 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -0.92 1.92
16.00 13.33 -0.38 0.63 -0.89 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -0.94 1.92
16.00 13.33 -0.38 0.63 -0.97 1.92
16.00 13.33 -0.38 0.63 -1.30 1.92
16.00 13.33 -0.38 0.63 -1.31 1.92
16.00 13.33 -0.38 0.63 -1.25 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.47 1.92
16.00 13.33 -0.38 0.63 -1.55 1.92
16.00 13.33 -0.38 0.63 -1.36 1.92
16.00 13.33 -0.38 0.63 -1.55 1.92
16.00 13.33 -0.38 0.63 -1.45 1.92
16.00 13.33 -0.38 0.63 -1.38 1.92
16.00 13.33 -0.38 0.63 -1.48 1.92
16.00 13.33 -0.38 0.63 -1.44 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.38 1.92
16.00 13.33 -0.38 0.63 -1.41 1.92
16.00 13.33 -0.38 0.63 -1.50 1.92
16.00 13.33 -0.38 0.63 -1.30 1.92
16.00 13.33 -0.38 0.63 -1.31 1.92
16.00 13.33 -0.38 0.63 -1.45 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.38 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.30 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.06 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -0.95 1.92
16.00 13.33 -0.38 0.63 -1.03 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -0.88 1.92
16.00 13.33 -0.38 0.63 -0.97 1.92
16.00 13.33 -0.38 0.63 -0.97 1.92
16.00 13.33 -0.38 0.63 -0.73 1.92
16.00 13.33 -0.38 0.63 -0.92 1.92
16.00 13.33 -0.38 0.63 -0.89 1.92
16.00 13.33 -0.38 0.63 -0.80 1.92
16.00 13.33 -0.38 0.63 -0.73 1.92
16.00 13.33 -0.38 0.63 -0.59 1.92
16.00 13.33 -0.38 0.63 -0.73 1.92
16.00 13.33 -0.38 0.63 -0.56 1.92
16.00 13.33 -0.38 0.63 -0.55 1.92
16.00 13.33 -0.38 0.63 -0.59 1.92
16.00 13.33 -0.38 0.63 -0.59 1.92
16.00 13.33 -0.38 0.63 -0.52 1.92
16.00 13.33 -0.38 0.63 -0.52 1.92
16.00 13.33 -0.38 0.63 -0.53 1.92
16.00 13.33 -0.38 0.63 -0.67 1.92
16.00 13.33 -0.38 0.63 -0.59 1.92
16.00 13.33 -0.38 0.63 -0.64 1.92
16.00 13.33 -0.38 0.63 -0.52 1.92
16.00 13.33 -0.38 0.63 -0.59 1.92
16.00 13.33 -0.38 0.63 -0.52 1.92
16.00 13.33 -0.38 0.63 -0.56 1.92
16.00 13.33 -0.38 0.63 -0.63 1.92
16.00 13.33 -0.38 0.63 -0.66 1.92
16.00 13.33 -0.38 0.63 -0.77 1.92
16.00 13.33 -0.38 0.63 -0.78 1.92
16.00 13.33 -0.38 0.63 -0.73 1.92
16.00 13.33 -0.38 0.63 -0.77 1.92
16.00 13.33 -0.38 0.63 -0.67 1.92
16.00 13.33 -0.38 0.63 -0.69 1.92
16.00 13.33 -0.38 0.63 -0.45 1.92
16.00 13.33 -0.38 0.63 -0.69 1.92
16.00 13.33 -0.38 0.63 -0.67 1.92
16.00 13.33 -0.38 0.63 -0.88 1.92
16.00 13.33 -0.38 0.63 -0.80 1.92
16.00 13.33 -0.38 0.63 -0.88 1.92
16.00 13.33 -0.38 0.63 -0.86 1.92
16.00 13.33 -0.38 0.63 -0.81 1.92
16.00 13.33 -0.38 0.63 -0.88 1.92
16.00 13.33 -0.38 0.63 -0.92 1.92
16.00 13.33 -0.38 0.63 -0.92 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.03 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -0.98 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.34 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.16 1.66
16.00 13.33 -0.38 0.63 -1.05 1.64
16.00 13.33 -0.38 0.63 -1.16 1.70
16.00 13.33 -0.38 0.63 -1.14 1.70
16.00 13.33 -0.38 0.63 -1.13 1.70
16.00 13.33 -0.38 0.63 -1.16 1.67
16.00 13.33 -0.38 0.63 -1.13 1.70
16.00 13.33 -0.38 0.63 -1.23 1.47
16.00 13.33 -0.38 0.63 -1.13 1.55
16.00 13.33 -0.38 0.63 -1.13 1.52
16.00 13.33 -0.38 0.63 -1.17 1.45
16.00 13.33 -0.38 0.63 -1.25 1.67
16.00 13.33 -0.38 0.63 -1.17 1.48
16.00 13.33 -0.38 0.63 -1.25 1.70
16.00 13.33 -0.38 0.63 -1.25 1.69
16.00 13.33 -0.38 0.63 -1.34 1.61
16.00 13.33 -0.38 0.63 -1.16 1.66
16.00 13.33 -0.38 0.63 -1.13 1.52
16.00 13.33 -0.38 0.63 -1.02 1.83
16.00 13.33 -0.38 0.63 -1.20 1.58
16.00 13.33 -0.38 0.63 -1.05 1.77
16.00 13.33 -0.38 0.63 -1.06 1.61
16.00 13.33 -0.38 0.63 -1.28 1.72
16.00 13.33 -0.38 0.63 -1.28 1.66
16.00 13.33 -0.38 0.63 -1.38 1.69
16.00 13.33 -0.38 0.63 -1.30 1.70
16.00 13.33 -0.38 0.63 -1.28 1.52
16.00 13.33 -0.38 0.63 -1.19 1.69
16.00 13.33 -0.38 0.63 -1.36 1.70
16.00 13.33 -0.38 0.63 -1.39 1.78
16.00 13.33 -0.38 0.63 -1.36 1.63
16.00 13.33 -0.38 0.63 -1.36 1.88
16.00 13.33 -0.38 0.63 -1.23 1.73
16.00 13.33 -0.38 0.63 -1.28 1.59
16.00 13.33 -0.38 0.63 -1.31 1.75
16.00 13.33 -0.38 0.63 -1.33 1.58
16.00 13.33 -0.38 0.63 -1.42 1.84
16.00 13.33 -0.38 0.63 -1.34 1.70
16.00 13.33 -0.38 0.63 -1.28 1.75
16.00 13.33 -0.38 0.63 -1.33 1.77
16.00 13.33 -0.38 0.63 -1.33 1.75
16.00 13.33 -0.38 0.63 -1.25 1.81
16.00 13.33 -0.38 0.63 -1.25 1.78
16.00 13.33 -0.38 0.63 -1.27 1.63
16.00 13.33 -0.38 0.63 -1.31 1.75
16.00 13.33 -0.38 0.63 -1.28 1.83
16.00 13.33 -0.38 0.63 -1.25 1.67
16.00 13.33 -0.38 0.63 -1.20 1.84
16.00 13.33 -0.38 0.63 -1.22 1.75
16.00 13.33 -0.38 0.63 -1.28 1.97
16.00 13.33 -0.38 0.63 -1.31 1.81
16.00 13.33 -0.38 0.63 -1.34 1.72
16.00 13.33 -0.38 0.63 -1.34 1.95
16.00 13.33 -0.38 0.63 -1.34 1.75
16.00 13.33 -0.38 0.63 -1.31 1.80
16.00 13.33 -0.38 0.63 -1.33 1.78
16.00 13.33 -0.38 0.63 -1.33 1.77
16.00 13.33 -0.38 0.63 -1.31 1.75
16.00 13.33 -0.38 0.63 -1.27 1.77
16.00 13.33 -0.38 0.63 -1.27 1.80
16.00 13.33 -0.38 0.63 -1.20 1.83
16.00 13.33 -0.38 0.63 -1.23 1.94
16.00 13.33 -0.38 0.63 -1.19 1.89
16.00 13.33 -0.38 0.63 -1.17 1.95
16.00 13.33 -0.38 0.63 -1.19 1.95
16.00 13.33 -0.38 0.63 -1.17 1.63
16.00 13.33 -0.38 0.63 -1.19 1.81
16.00 13.33 -0.38 0.63 -1.27 1.61
16.00 13.33 -0.38 0.63 -1.27 1.78
16.00 13.33 -0.38 0.63 -1.23 1.97
16.00 13.33 -0.38 0.63 -1.25 1.84
16.00 13.33 -0.38 0.63 -1.25 2.00
16.00 13.33 -0.38 0.63 -1.28 1.98
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.19 1.81
16.00 13.33 -0.38 0.63 -1.13 2.00
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.05 1.97
16.00 13.33 -0.38 0.63 -1.09 2.22
16.00 13.33 -0.38 0.63 -1.30 2.20
16.00 13.33 -0.38 0.63 -1.30 2.28
16.00 13.33 -0.38 0.63 -1.28 2.64
16.00 13.33 -0.38 0.63 -1.25 8.03
16.00 13.33 -0.38 0.63 -1.22 9.03
16.00 13.33 -0.38 0.63 -1.25 5.00
16.00 13.33 -0.38 0.63 -1.33 2.06
16.00 13.33 -0.38 0.63 -1.41 1.34
16.00 13.33 -0.38 0.63 -1.28 1.16
16.00 13.33 -0.38 0.63 -1.31 1.06
16.00 13.33 -0.38 0.63 -1.17 1.11
16.00 13.33 -0.38 0.63 -1.22 1.25
16.00 13.33 -0.38 0.63 -0.91 1.31
16.00 13.33 -0.38 0.63 -1.31 1.42
16.00 13.33 -0.38 0.63 -1.14 1.53
16.00 13.33 -0.38 0.63 -1.14 1.64
16.00 13.33 -0.38 0.63 -1.23 1.66
16.00 13.33 -0.38 0.63 -1.20 1.72
16.00 13.33 -0.38 0.63 -1.13 1.77
16.00 13.33 -0.38 0.63 -1.34 1.83
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.13 1.98
16.00 13.33 -0.38 0.63 -1.20 2.03
16.00 13.33 -0.38 0.63 -1.13 2.08
16.00 13.33 -0.38 0.63 -1.34 2.11
16.00 13.33 -0.38 0.63 -1.20 2.25
16.00 13.33 -0.38 0.63 -1.30 2.23
16.00 13.33 -0.38 0.63 -1.02 2.33
16.00 13.33 -0.38 0.63 -1.19 2.45
16.00 13.33 -0.38 0.63 -1.13 2.27
16.00 13.33 -0.38 0.63 -1.28 2.23
16.00 13.33 -0.38 0.63 -1.17 2.42
16.00 13.33 -0.38 0.63 -1.27 2.27
16.00 13.33 -0.38 0.63 -1.06 2.28
16.00 13.33 -0.38 0.63 -1.20 2.23
16.00 13.33 -0.38 0.63 -1.06 2.17
16.00 13.33 -0.38 0.63 -1.38 2.25
16.00 13.33 -0.38 0.63 -1.22 2.25
16.00 13.33 -0.38 0.63 -1.09 1.98
16.00 13.33 -0.38 0.63 -1.19 1.97
16.00 13.33 -0.38 0.63 -1.09 2.03
16.00 13.33 -0.38 0.63 -1.28 1.94
16.00 13.33 -0.38 0.63 -1.30 1.92
16.00 13.33 -0.38 0.63 -1.11 1.97
16.00 13.33 -0.38 0.63 -1.20 2.02
16.00 13.33 -0.38 0.63 -1.22 1.86
16.00 13.33 -0.38 0.63 -1.17 1.81
16.00 13.33 -0.38 0.63 -1.19 1.80
16.00 13.33 -0.38 0.63 -1.20 1.80
16.00 13.33 -0.38 0.63 -1.08 1.72
16.00 13.33 -0.38 0.63 -1.09 1.59
16.00 13.33 -0.38 0.63 -1.23 1.42
16.00 13.33 -0.38 0.63 -1.16 1.47
16.00 13.33 -0.38 0.63 -1.19 1.61
16.00 13.33 -0.38 0.63 -1.27 1.52
16.00 13.33 -0.38 0.63 -1.22 1.77
16.00 13.33 -0.38 0.63 -1.34 1.63
16.00 13.33 -0.38 0.63 -1.42 1.64
16.00 13.33 -0.38 0.63 -1.19 1.67
16.00 13.33 -0.38 0.63 -1.02 1.66
16.00 13.33 -0.38 0.63 -1.05 1.80
16.00 13.33 -0.38 0.63 -1.31 1.69
16.00 13.33 -0.38 0.63 -1.23 1.86
16.00 13.33 -0.38 0.63 -1.23 1.67
16.00 13.33 -0.38 0.63 -1.34 1.88
16.00 13.33 -0.38 0.63 -1.44 1.73
16.00 13.33 -0.38 0.63 -1.34 2.05
16.00 13.33 -0.38 0.63 -1.47 1.83
16.00 13.33 -0.38 0.63 -1.50 1.84
16.00 13.33 -0.38 0.63 -1.36 1.81
16.00 13.33 -0.38 0.63 -1.38 1.84
16.00 13.33 -0.38 0.63 -1.36 1.94
16.00 13.33 -0.38 0.63 -1.13 1.80
16.00 13.33 -0.38 0.63 -1.33 1.92
16.00 13.33 -0.38 0.63 -1.42 1.77
16.00 13.33 -0.38 0.63 -1.45 1.94
16.00 13.33 -0.38 0.63 -1.34 1.98
16.00 13.33 -0.38 0.63 -1.36 1.86
16.00 13.33 -0.38 0.63 -1.53 1.94
16.00 13.33 -0.38 0.63 -1.27 1.89
16.00 13.33 -0.38 0.63 -1.63 1.91
16.00 13.33 -0.38 0.63 -1.31 2.09
16.00 13.33 -0.38 0.63 -1.64 2.09
16.00 13.33 -0.38 0.63 -1.27 1.86
16.00 13.33 -0.38 0.63 -1.45 1.92
16.00 13.33 -0.38 0.63 -1.56 2.17
16.00 13.33 -0.38 0.63 -1.45 2.17
16.00 13.33 -0.38 0.63 -1.36 2.13
16.00 13.33 -0.38 0.63 -1.36 2.19
16.00 13.33 -0.38 0.63 -1.63 2.25
16.00 13.33 -0.38 0.63 -1.38 2.11
16.00 13.33 -0.38 0.63 -1.39 2.17
16.00 13.33 -0.38 0.63 -1.27 2.19
16.00 13.33 -0.38 0.63 -1.05 2.06
16.00 13.33 -0.38 0.63 -1.17 2.03
16.00 13.33 -0.38 0.63 -1.17 2.03
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.25 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.83 1.88
16.00 13.33 -0.38 0.63 -0.78 1.88
16.00 13.33 -0.38 0.63 -0.80 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -0.56 1.88
16.00 13.33 -0.38 0.63 -0.73 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -0.70 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.70 1.88
16.00 13.33 -0.38 0.63 -0.64 1.88
16.00 13.33 -0.38 0.63 -0.80 1.88
16.00 13.33 -0.38 0.63 -0.63 1.88
16.00 13.33 -0.38 0.63 -0.63 1.88
16.00 13.33 -0.38 0.63 -0.67 1.88
16.00 13.33 -0.38 0.63 -0.56 1.88
16.00 13.33 -0.38 0.63 -0.72 1.88
16.00 13.33 -0.38 0.63 -0.56 1.88
16.00 13.33 -0.38 0.63 -0.56 1.88
16.00 13.33 -0.38 0.63 -0.69 1.88
16.00 13.33 -0.38 0.63 -0.75 1.88
16.00 13.33 -0.38 0.63 -0.61 1.88
16.00 13.33 -0.38 0.63 -0.53 1.88
16.00 13.33 -0.38 0.63 -0.77 1.88
16.00 13.33 -0.38 0.63 -0.63 1.88
16.00 13.33 -0.38 0.63 -0.64 1.88
16.00 13.33 -0.38 0.63 -0.48 1.88
16.00 13.33 -0.38 0.63 -0.58 1.88
16.00 13.33 -0.38 0.63 -0.58 1.88
16.00 13.33 -0.38 0.63 -0.83 1.88
16.00 13.33 -0.38 0.63 -0.77 1.88
16.00 13.33 -0.38 0.63 -0.86 1.88
16.00 13.33 -0.38 0.63 -0.81 1.88
16.00 13.33 -0.38 0.63 -0.83 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -0.88 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.83 1.88
16.00 13.33 -0.38 0.63 -0.78 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.83 1.88
16.00 13.33 -0.38 0.63 -0.88 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.88 1.88
16.00 13.33 -0.38 0.63 -0.86 1.88
16.00 13.33 -0.38 0.63 -0.86 1.88
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -1.02 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.86 1.88
16.00 13.33 -0.38 0.63 -0.80 1.88
16.00 13.33 -0.38 0.63 -0.72 1.88
16.00 13.33 -0.38 0.63 -0.77 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -0.89 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.03 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -0.81 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.91 1.88
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.02 1.88
16.00 13.33 -0.38 0.63 -1.03 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.02 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.03 1.88
16.00 13.33 -0.38 0.63 -1.02 1.88
16.00 13.33 -0.38 0.63 -1.22 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.23 1.88
16.00 13.33 -0.38 0.63 -1.20 1.88
16.00 13.33 -0.38 0.63 -1.28 1.88
16.00 13.33 -0.38 0.63 -1.45 1.88
16.00 13.33 -0.38 0.63 -1.44 1.88
16.00 13.33 -0.38 0.63 -1.52 1.88
16.00 13.33 -0.38 0.63 -1.45 1.88
16.00 13.33 -0.38 0.63 -1.56 1.88
16.00 13.33 -0.38 0.63 -1.69 1.88
16.00 13.33 -0.38 0.63 -1.47 1.88
16.00 13.33 -0.38 0.63 -1.81 1.88
16.00 13.33 -0.38 0.63 -1.69 1.88
16.00 13.33 -0.38 0.63 -1.88 1.88
16.00 13.33 -0.38 0.63 -1.91 1.88
16.00 13.33 -0.38 0.63 -2.11 1.88
16.00 13.33 -0.38 0.63 -6.33 1.88
16.00 13.33 -0.38 0.63 -6.45 1.88
16.00 13.33 -0.38 0.63 -2.78 1.88
16.00 13.33 -0.38 0.63 -1.25 1.88
16.00 13.33 -0.38 0.63 -0.92 1.88
16.00 13.33 -0.38 0.63 -0.84 1.88
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -0.94 1.88
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.22 1.88
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.41 1.88
16.00 13.33 -0.38 0.63 -1.36 1.88
16.00 13.33 -0.38 0.63 -1.59 1.88
16.00 13.33 -0.38 0.63 -1.36 1.88
16.00 13.33 -0.38 0.63 -1.59 1.88
16.00 13.33 -0.38 0.63 -1.36 1.88
16.00 13.33 -0.38 0.63 -1.42 1.88
16.00 13.33 -0.38 0.63 -1.42 1.88
16.00 13.33 -0.38 0.63 -1.33 1.88
16.00 13.33 -0.38 0.63 -1.47 1.88
16.00 13.33 -0.38 0.63 -1.44 1.88
16.00 13.33 -0.38 0.63 -1.44 1.88
16.00 13.33 -0.38 0.63 -1.45 1.88
16.00 13.33 -0.38 0.63 -1.45 1.88
16.00 13.33 -0.38 0.63 -1.33 1.88
16.00 13.33 -0.38 0.63 -1.31 1.88
16.00 13.33 -0.38 0.63 -1.28 1.88
16.00 13.33 -0.38 0.63 -1.06 1.88
