,,Xie0406:LASI,,,Xie0406:RASI,,,Xie0406:LPSI,,,Xie0406:RPSI,,,Xie0406:LTHI,,,Xie0406:LKNE,,,Xie0406:LTIB,,,Xie0406:LANK,,,Xie0406:LHEE,,,Xie0406:LTOE,,,Xie0406:RTHI,,,Xie0406:RKNE,,,Xie0406:RTIB,,,Xie0406:RANK,,,Xie0406:RHEE,,,Xie0406:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1457,0,,,,,,,,,,,,,323.383,-76.2519,461.93,,,,342.712,21.4034,367.462,292.126,235.11,130.471,,,,283.351,68.4806,46.0851,,,,,,,,,,,,,,,,,,
1458,0,,,,,,,,,,,,,323.042,-97.6655,463.093,,,,340.955,2.69282,371.413,288.051,223.801,145.084,,,,284.7,65.3269,44.4933,,,,,,,,,,,,,,,,,,
1459,0,,,,,,,,,,,,,322.713,-119.827,464.287,,,,339.489,-17.0094,375.127,284.602,210.014,159.88,,,,285.977,58.109,43.7866,,,,,,,,,,,,,,,,,,
1460,0,,,,,,,,,,,,,322.285,-142.384,465.67,,,,337.702,-36.9411,378.742,280.965,194.567,174.686,,,,286.832,49.9235,42.6836,,,,,,,,,,,,,,,,,,
1461,0,,,,,,,,,,,,,321.868,-165.174,467.26,,,,338.122,-59.0657,382.844,276.82,177.265,189.577,,,,286.89,41.9156,40.8145,,,,,,,,,,,,,,,,,,
1462,0,,,,,,,,,,,,,321.397,-188.189,469.134,,,,337.075,-80.9138,386.198,271.996,158.412,204.051,,,,287.48,33.2981,38.6915,,,,,,,,,,,,,,,,,,
1463,0,,,,,,,,,,,,,320.687,-211.431,471.048,,,,336.003,-103.123,388.861,266.361,138.301,217.024,,,,288.804,22.141,37.1104,,,,,,,,,,,,,,,,,,
1464,0,,,,,,,,,,,,,319.698,-234.657,473.13,,,,334.745,-125.779,391.25,260.269,117.231,227.502,,,,289.508,5.36167,37.4913,,,,,,,,,,,,,,,,,,
1465,0,,,,,,,,,,,,,318.643,-257.798,475.696,,,,332.892,-148.788,393.942,254.542,95.7909,234.254,,,,290.153,-17.7765,41.2968,,,,,,,,,,,,,,,,,,
1466,0,,,,,,,,,,,,,317.644,-280.777,478.744,,,,330.414,-171.49,397.369,249.622,74.2271,237.057,,,,288.454,-43.0114,48.3842,,,,,,,,,,,,,,,,,,
1467,0,,,,,,,,,,,,,316.404,-303.242,482.108,,,,327.337,-193.478,401.698,245.019,52.3785,236.782,,,,284.61,-71.215,57.4121,,,,,,,,,,,,,,,,,,
1468,0,,,,,,,,,,,,,315.513,-325.385,485.721,,,,323.783,-214.668,406.078,240.616,29.3781,234.468,,,,279.69,-100.848,65.2779,,,,,,,,,,,,,,,,,,
1469,0,,,,,,,,,,,,,312.497,-345.909,488.915,,,,319.873,-235.643,409.93,237.344,4.19476,230.991,,,,273.622,-132.078,69.0318,,,,,,,,,,,,,,,,,,
1470,0,,,,,,,,,,,,,310.715,-366.606,492.383,,,,315.606,-256.749,412.89,233.921,-22.2852,226.444,,,,268.073,-166.347,69.588,,,,,,,,,,,,,,,,,,
1471,0,,,,,,,,,,,,,308.379,-386.669,495.397,,,,311.72,-278.317,414.69,230.935,-50.0669,221.135,,,,262.793,-201.99,68.3425,,,,,,,,,,,,,,,,,,
1472,0,,,,,,,,,,,,,296.881,-405.99,498.257,,,,308.034,-300.043,415.069,227.024,-77.8722,214.169,,,,257.989,-238.277,66.7198,,,,,,,,,,,,,,,,,,
1473,0,,,,,,,,,,,,,294.897,-425.513,500.376,,,,304.811,-322.049,414.122,223.111,-106.383,205.81,,,,253.336,-275.099,65.4776,,,,,,,,,,,,,,,,,,
1474,0,,,,,,,,,,,,,294.311,-445.023,501.656,,,,301.979,-344.191,412.073,218.542,-135.069,195.726,,,,251.504,-313.336,66.1916,,,,,,,,,,,,,,,,,,
1475,0,,,,,,,,,,,,,290.644,-463.627,503.005,,,,298.981,-366.104,408.961,213.939,-164.766,184.363,,,,248.162,-350.845,65.8543,,,,,,,,,,,,,,,,,,
1476,0,,,,,,,,,,,,,,,,,,,295.967,-388.143,405.222,209.676,-195.838,172.331,,,,244.794,-388.108,65.8124,,,,,,,,,,,,,,,,,,
1477,0,,,,,,,,,,,,,,,,,,,292.924,-410.321,401.093,205.361,-228.25,159.931,,,,242.061,-425.978,65.9515,,,,,,,,,,,,,,,,,,
1478,0,,,,,,,,,,,,,,,,,,,291.946,-433.149,395.027,201.57,-261.909,147.67,,,,240.076,-465.378,65.2516,,,,,,,,,,,,,,,,,,
1479,0,,,,,,,,,,,,,,,,,,,288.556,-454.827,389.909,197.391,-296.223,134.812,,,,,,,,,,,,,,,,,,,,,,,,
1480,0,,,,,,,,,,,,,,,,,,,,,,193.259,-331.503,121.663,,,,,,,,,,,,,,,,,,,,,,,,
1481,0,,,,,,,,,,,,,,,,,,,,,,189.384,-367.91,108.484,,,,,,,,,,,,,,,,,,,,,,,,
1482,0,,,,,,,,,,,,,,,,,,,,,,188.414,-407.175,95.994,,,,,,,,,,,,,,,,,,,,,,,,
1483,0,,,,,,,,,,,,,,,,,,,,,,186.23,-445.819,84.009,,,,,,,,,,,,,,,,,,,,,,,,
23678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.722,-466.964,76.3915
23679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.367,-467.54,75.3497
23680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015,-468.043,74.4136
23681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.752,-468.449,73.556
23682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.528,-468.594,72.8323
23683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.402,-468.266,72.1212
23684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.51,-467.593,71.681
23685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.861,-466.6,71.5014
23686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.345,-465.372,71.5123
23687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.897,-464.031,71.7407
23688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.581,-462.824,72.0197
23689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.248,-461.821,72.2366
23690,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.864,-461.204,72.1755
23691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.355,-461.057,71.8773
23692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.69,-461.421,71.4622
23693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.919,-462.044,70.5613
23694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.342,-462.73,68.9183
23695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.783,-463.076,66.4499
23696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.922,-458.203,336.445,,,,,,,146.399,-461.423,61.6411
23697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.283,-432.486,340.616,,,,,,,146.397,-457.389,55.4957
23698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.564,-405.812,344.163,,,,,,,146.079,-451.559,49.9156
23699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.411,-378.242,347.271,,,,,,,146.474,-443.783,44.3795
23700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.977,-350.116,349.775,,,,,,,147.79,-432.893,37.8382
23701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.926,-320.613,353.051,,,,,,,147.808,-418.333,34.6952
23702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.674,-290.87,354.917,,,,,,,145.518,-394.904,47.5382
23703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.664,-260.748,357.653,,,,,,,145.211,-363.233,61.2914
23704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.966,-232.014,362.638,139.717,-429.662,256.688,,,,145.979,-331.229,73.0042
23705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.592,-204.561,369.076,137.009,-399.57,256.94,,,,145.753,-298.183,79.4135
23706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.078,-177.116,374.982,134.955,-369.425,256.251,,,,146.017,-259.629,80.0962
23707,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.024,-149.183,379.671,133.677,-338.346,253.161,,,,145.598,-219.448,79.3388
23708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.79,-121.372,383.058,132.019,-306.624,248.111,,,,144.489,-177.467,78.6638
23709,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.336,-93.2455,384.834,125.736,-272.579,241.133,,,,142.162,-134.579,78.47
23710,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.593,-65.2293,385.012,124.116,-239.374,232.331,,,,139.355,-91.3293,79.0417
23711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.722,-37.7172,383.89,123.599,-205.437,222.478,,,,136.327,-47.8224,79.7506
23712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.673,-10.3323,381.607,122.93,-170.155,211.483,,,,133.657,-4.06536,80.4331
23713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.561,17.0214,378.164,122.12,-133.764,199.725,,,,131.418,39.4064,81.8207
23714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.439,44.6446,373.762,121.18,-96.4109,187.558,30.913,-168.103,211.748,128.993,84.7085,81.638
23715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.373,72.7021,368.664,120.181,-58.2696,175.293,29.409,-133.184,192.737,127.12,129.982,82.1947
23716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.79,101.521,362.746,118.99,-19.1603,162.856,28.1729,-97.7269,172.58,125.957,175.326,83.2574
23717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.534,129.885,356.951,117.838,20.7354,150.238,26.0064,-60.1203,151.493,124.621,220.942,84.5953
23718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.897,158.059,351.28,116.889,61.6351,137.669,23.2555,-19.6638,131.574,123.539,266.457,86.4483
23719,0,,,,,,,,,,,,,,,,,,,,,,-36.1738,-150.542,54.401,,,,,,,,,,,,,174.033,185.933,345.667,115.608,103.724,125.252,20.8388,23.011,113.008,122.382,311.751,89.1867
23720,0,,,,,,,,,,,,,,,,,,,,,,-36.4966,-150.164,55.1996,,,,,,,,,,,,,171.468,213.435,339.848,114.782,146.426,113.657,19.9139,66.7632,96.0776,120.659,357.083,92.7325
23721,0,,,,,,,,,,,,,,,,,,,,,,-36.5338,-149.903,56.1505,,,,,,,,,,,,,168.732,240.781,333.946,113.78,190.186,102.68,19.9084,111.487,79.0346,118.347,401.821,97.2673
23722,0,,,,,,,,,,,,,,,,,,,,,,-34.1446,-150.071,57.491,,,,,,,,,,,,,165.66,267.992,328.196,112.975,234.702,92.9991,20.6915,156.562,62.9928,115.57,445.774,103.152
23723,0,,,,,,,,,,,,,,,,,,,,,,-33.9792,-149.671,58.4398,,,,,,,,,,,,,162.491,294.839,323.023,112.104,279.691,85.2461,21.8032,202.149,47.856,111.571,489.327,110.198
23724,0,,,,,,,,,,,,,,,,,,,,,,-33.9028,-149.339,59.4116,,,,,,,,,,,,,159.356,321.012,318.948,110.977,324.517,79.4624,22.6304,247.875,35.2383,106.797,531.881,118.945
23725,0,,,,,,,,,,,,,,,,,,,,,,-33.496,-149.157,61.0282,,,,,,,,,,,,,155.866,346.498,315.629,109.572,368.083,75.0342,22.5873,293.017,26.3147,101.344,573.235,128.96
23726,0,,,,,,,,,,,,,,,,,,,,,,-35.7972,-148.131,62.1703,,,,,,,,,,,,,151.857,370.731,312.601,107.485,409.737,72.2587,20.9443,337.004,19.6392,96.5997,611.914,140.914
23727,0,,,,,,,,,,,,,,,,,,,,,,-36.2423,-147.72,63.8308,,,,,,,,,,,,,147.866,393.321,310.001,104.931,447.946,71.7874,18.3962,378.231,14.9076,92.0577,647.856,153.72
23728,0,,,,,,,,,,,,,,,,,,,,,,-34.1875,-147.683,65.5717,,,,,,,,,,,,,144.09,414.302,307.973,102.408,482.118,72.9749,14.7943,416.605,11.3102,88.5219,678.648,165.9
23729,0,,,,,,,,,,,,,,,,,,,,,,-34.4815,-147.173,67.7917,,,,,,,,,,,,,140.17,434.671,306.884,99.9821,513.247,75.1141,10.8461,451.553,8.62903,86.0862,703.723,176.674
23730,0,,,,,,,,,,,,,,,,,,,,,,-35.0629,-146.477,70.4801,,,,,,,,,,,,,136.205,453.838,306.455,96.7264,540.267,77.8153,7.13694,481.62,7.27557,83.6394,726.518,184.898
23731,0,,,,,,,,,,,,,,,,,,,,,,-35.6557,-145.307,74.0907,,,,,,,,,,,,,132.454,471.664,305.775,92.3207,562.246,79.9124,4.09599,505.826,6.92679,80.2493,746.653,189.92
23732,0,,,,,,,,,,,,,,,,,,,,,,-35.9586,-143.97,78.2592,,,,,,,,,,,,,128.772,488.014,304.107,86.949,579.316,79.4357,-0.0736162,524.043,6.87373,75.1606,763.034,190.249
23733,0,,,,,,,,,,,,,,,,,,,,,,-36.1036,-142.028,83.2842,,,,,,,,,,,,,125.335,502.822,300.338,81.167,592.409,75.2907,-5.88642,536.203,6.6455,69.4996,776.228,186.344
23734,0,,,,,,,,,,,,,,,,,,,,,,-36.6262,-139.823,88.9662,,,,,,,,,,,,,121.799,516.215,295.289,75.1043,602.804,69.5597,2.34658,528.982,8.37795,62.3905,787.925,177.137
23735,0,,,,,,,,,,,,,,,,,,,,,,-37.0853,-137.244,95.9076,,,,,,,,,,,,,117.695,528.249,289.83,72.2953,608.315,69.1011,-19.0227,540.943,6.34742,54.0369,797.403,164.127
23736,0,,,,,,,,,,,,,,,,,,,,,,-38.1121,-133.835,103.662,,,,,,,,,,,,,113.589,539.106,284.822,70.7246,610.848,68.8935,-19.7614,541.377,8.62548,44.2012,804.918,152.733
23737,0,,,,,,,,,,,,,,,,,,,,,,-39.6049,-129.442,112.451,,,,,,,,,,,,,110.184,549.561,281.236,69.4294,614.407,66.3589,-17.3203,541.78,12.4488,34.6834,811.275,142.208
23738,0,,,,,,,,,,,,,,,,,,,,,,-40.3543,-123.384,123.152,,,,,,,,,,,,,107.657,560.985,279.391,69.5122,620.881,62.326,-10.6629,541.599,17.2617,27.592,818.313,128.837
23739,0,,,,,,,,,,,,,,,,,,,,,,-40.6382,-115.125,135.485,,,,,,,,,,,,,107.184,575.035,279.535,71.4457,630.119,61.4588,-6.01074,544.689,20.6625,28.2258,830.425,113.38
23740,0,,,,,,,,,,,,,,,,,,,,,,-39.7184,-103.856,149.703,,,,,,,,,,,,,110.141,592.269,282.345,73.1424,637.69,60.7615,-0.620411,546.515,25.0153,33.3908,845.697,100.561
23741,0,,,,,,,,,,,,,,,,,,,,,,-38.1771,-89.5825,165.518,,,,,,,,,,,,,113.533,610.625,286.658,73.4833,637.78,61.3833,1.95472,548.546,30.3479,37.6573,854.126,90.315
23742,0,,,,,,,,,,,,,,,,,,,,,,-38.0461,-72.5148,182.69,,,,,,,,,,,,,115.249,627.47,290.381,72.7929,635.794,62.1136,2.10485,550.603,35.2482,37.8702,852.777,86.5781
23743,0,,,,,,,,,,,,,,,,,,,,,,-37.5185,-51.3134,200.629,,,,,,,,,,114.804,630.569,430.552,117.216,638.543,292.78,72.1579,635.429,63.2901,0.35586,552.479,38.4184,37.0575,850.486,82.1658
23744,0,,,,,,,,,,,,,,,,,,,,,,-37.5749,-27.5809,219.305,,,,,,,,,,111.597,637.809,426.827,118.717,645.625,292.765,72.1545,637.059,64.6085,-1.59382,553.471,40.7007,35.807,850.592,76.2478
23745,0,,,,,,,,,,,,,,,,,,,,,,-39.3475,-1.10356,237.687,,,,,,,,,,106.938,644.699,422.511,119.07,651.879,290.969,71.7309,639.871,65.0309,-3.81778,554.394,41.3408,34.7906,855.233,71.4935
23746,0,,,,,,,,,,,,,,,,,,,,,,-42.2176,27.3175,255.621,,,,,,,,,,105.544,653.702,419.856,117.963,659.116,288.178,71.9945,641.881,64.8589,-5.1583,553.818,41.595,33.8529,860.026,67.8989
23747,0,,,,,,,,,,,,,,,,,,,,,,-45.6805,57.7076,272.462,,,,,,,,,,104.762,660.863,417.325,115.459,667.049,285.483,71.6996,642.588,64.6791,-6.84323,553.31,40.979,32.4989,862.325,64.9241
23748,0,,,,,,,,,,,,,,,,,,,,,,-48.2556,89.9871,286.903,,,,,,,,,,104.05,666.451,415.565,112.769,673.923,283.687,70.9013,641.988,64.9858,-7.7177,552.359,39.9586,31.5544,861.041,63.1281
23749,0,,,,,,,,,,,,,,,,,,,,,,-49.2571,122.121,297.865,,,,,,,,,,103.263,671.931,415.065,112.213,676.388,283.984,70.1386,641.034,65.2797,-8.23259,551.511,38.3021,31.3082,859.342,61.9121
23750,0,,,,,,,,,,,,,,,,,,,,,,-48.8645,152.249,303.833,,,,,,,,,,102.784,676.16,414.975,112.839,675.707,285.182,69.629,640.585,65.5497,-8.38603,551.134,36.2263,31.7142,857.966,61.128
23751,0,,,,,,,,,,,,,,,,,,,,,,-47.9371,178.89,306.754,,,,,,,,,,102.341,679.45,414.948,112.948,674.509,286.145,69.5975,640.87,65.9221,-7.93809,550.477,35.0451,32.4831,857.694,60.2247
23752,0,,,,,,,,,,,,,,,,,,,,,,-47.1883,202.432,309.036,,,,,,,,,,102.095,682.062,415.03,113.299,674.529,286.359,69.7547,641.433,66.0219,-7.72294,551.144,33.5589,33.2176,858.153,59.6175
23753,0,,,,,,,,,,,,,,,,,,,,,,-47.3992,224.891,309.609,,,,,,,,,,102.392,684.511,415.109,113.965,676.156,286.069,69.9027,641.996,65.8551,-6.90215,551.776,32.8142,33.8449,858.924,58.9157
23754,0,,,,,,,,,,,,,,,,,,,,,,-50.2308,249.064,307.283,,,,,,,,,,103.197,686.949,415.202,114.117,679.623,285.511,69.9811,642.172,65.8261,-4.16257,550.281,34.1663,34.2767,859.992,58.2939
23755,0,,,,,,,,,,,,,,,,,,,,,,-53.9709,276.234,301.366,,,,,,,,,,103.606,690.566,415.689,114.48,682.81,285.045,70.0323,641.983,66.006,-3.51445,550.642,35.1338,34.1259,861.083,57.7642
23756,0,,,,,,,,,,,,,,,,,,,,,,-55.482,305.891,293.198,,,,,,,,,,104.229,693.972,415.983,114.932,685.139,285.084,70.0881,641.844,66.1789,-3.38007,550.536,36.9889,33.7512,861.614,57.3864
23757,0,,,,,,,,,,,,,,,,,,,,,,-57.5977,336.869,283.076,,,,,,,,,,104.133,697.229,415.919,115.197,687.244,285.531,70.1666,641.94,66.313,-3.38326,550.714,37.5042,33.3628,861.886,57.0132
23758,0,,,,,,,,,,,,,,,,,,,,,,-59.3541,367.258,271.291,,,,-169.632,549.066,65.0668,,,,104.488,700.287,415.939,115.613,689.191,286.112,70.2362,642.196,66.4853,-3.51604,550.742,37.5807,33.2093,861.834,56.7379
23759,0,,,,,,,,,,,,,,,,,,,,,,-61.6697,398.609,257.966,,,,-173.336,594.875,67.2077,,,,104.503,703.299,416.358,115.688,691.512,286.467,70.2205,642.392,66.7093,-3.68829,550.536,37.4172,33.2074,861.576,56.4429
23760,0,,,,,,,,,,,,,,,,,,,,,,-63.3299,430,243.503,,,,-176.743,641.945,70.1002,,,,104.836,705.868,417.431,115.357,693.665,286.773,70.0421,642.53,67.0032,-3.42631,549.796,37.3735,33.2588,861.405,56.1849
23761,0,,,,,,,,,,,,,,,,,,,,,,-65.9216,464.404,227.012,,,,-180.495,686.337,69.2046,,,,104.023,707.16,417.701,115.295,694.856,287.34,69.7867,642.739,67.3177,-4.09656,550.062,37.1878,33.3106,861.395,55.9228
23762,0,,,,,,,,,,,,,,,,,,,,,,-67.7339,500.767,209.538,,,,-187.169,731.029,68.9661,,,,103.734,708.312,418.327,115.013,695.085,288.255,69.439,643.027,67.6078,-4.43183,550.138,37.4466,33.3415,861.51,55.6006
23763,0,,,,,,,,,,,,,,,,,,,,,,-69.0267,537.926,191.393,,,,-192.121,777.674,69.533,,,,103.62,709.18,419.006,114.847,694.492,289.11,69.0722,643.23,67.9162,-6.75745,552.357,37.284,33.257,861.759,55.1585
23764,0,,,,,,,,,,,,,,,,,,,,,,-70.7818,576.453,172.564,,,,-196.223,825.943,71.2619,,,,103.328,709.648,419.604,114.743,693.825,289.748,68.6632,643.432,68.3646,-7.59569,553.249,37.7186,33.0946,862.12,54.6385
23765,0,,,,,,,,,,,,,,,,,,,,,,-73.1226,617.299,153.178,,,,-200.201,874.252,73.6271,,,,103.218,710.311,420.091,114.712,693.553,290.159,68.4053,643.564,68.8636,-4.44,549.646,40.4019,33.0472,862.493,54.1638
23766,0,,,,,,,,,,,,,,,,,,,,,,-73.7068,657.042,135.214,,,,-203.032,923.313,77.8511,,,,103.374,711.196,420.591,114.859,693.912,290.522,68.1676,643.702,69.2137,-5.02175,550.323,40.8278,33.0234,862.868,53.7312
23767,0,,,,,,,,,,,,,,,,,,,,,,-76.6083,705.38,114.366,,,,-207.372,970.468,81.0224,,,,103.518,712.268,421.064,115.202,694.871,290.984,68.0203,643.84,69.4786,-6.64801,551.97,40.4576,33.0112,863.148,53.3728
23768,0,,,,,,,,,,,,,,,,,,,,,,-79.7746,750.712,96.8077,,,,-211.689,1016.65,86.5776,,,,103.824,713.492,421.691,115.549,696.1,291.636,67.9347,643.989,69.6951,-7.83349,553.135,40.1705,33.1081,863.292,53.0302
23769,0,,,,,,,,,,,,,,,,,,,,,,-83.7749,796.808,80.5155,,,,-215.627,1062.44,92.7204,,,,104.321,714.967,422.445,115.644,697.151,292.342,67.8434,644.208,69.8949,-7.51377,552.571,40.9444,33.2941,863.348,52.6305
23770,0,,,,,,,,,,,,,,,,,,,,,,-87.1573,844.565,67.1397,,,,-215.531,1109.41,101.314,,,,103.764,716.849,423.624,115.723,698.249,293.2,67.6695,644.491,70.1989,-7.50885,552.586,41.4664,33.5629,863.447,52.1974
23771,0,,,,,,,,,,,,,,,,,,,,,,-95.5406,889.042,53.9283,,,,-215.412,1154.52,111.053,,,,110.078,726.829,428.183,115.615,699.193,293.964,67.3403,644.82,70.6683,-7.59265,552.803,42.1818,33.7195,863.613,51.7016
23772,0,,,,,,,,,,,,,,,,,,,,,,-101.818,934.849,43.8927,,,,-213.944,1198.28,122.418,,,,114.934,737.306,431.244,115.341,700.474,294.761,66.8704,645.235,71.183,-8.80991,553.986,42.7371,33.8143,863.889,51.2318
23773,0,,,,,,,,,,,,,,,,,,,,,,-107.049,979.918,38.2206,,,,-208.879,1241.23,135.841,,,,109.561,732.543,429.277,115.104,701.848,295.618,66.2604,645.743,71.6299,-8.15512,552.787,44.649,33.9896,864.235,50.9057
23774,0,,,,,,,,,,,,,,,,,,,,,,-114.942,1019.43,32.2753,,,,-205.448,1280.2,149.736,,,,109.117,736.688,429.425,114.813,703.96,296.378,65.8026,646.106,71.9426,-8.25915,552.76,45.6742,34.8356,864.989,50.8502
23775,0,,,,,,,,,,,,,,,,,,,,,,-121.173,1056.44,29.7606,,,,-201.236,1314.87,163.436,,,,108.891,741.5,429.235,114.599,706.705,297.024,65.5475,646.358,72.2182,-10.7013,554.944,45.4475,34.0975,864.431,49.8786
23776,0,,,,,,,,,,,,,,,,,,,,,,-126.081,1090.18,28.9009,,,,-197.79,1343.75,175.44,,,,108.611,746.975,428.589,114.25,710.212,297.243,65.5297,646.673,72.5534,-11.9931,555.986,45.6369,34.0166,864.372,49.4582
23777,0,,,,,,,,,,,,,,,,-225.589,1107.49,367.639,,,,-131.311,1119.8,29.0772,,,,-195.146,1368.35,184.628,,,,108.311,754.079,428.13,113.871,714.492,297.353,65.6349,647.151,73.1448,-9.93195,553.172,47.9848,34.0443,864.416,49.1348
23778,0,,,,,,,,,,,,,,,,-225.081,1125.84,368.961,,,,-136.453,1145.55,29.4058,,,,-193.103,1390.49,191.036,,,,108.12,762.193,427.36,113.241,719.563,297.065,65.7474,647.597,73.8699,-11.3356,554.537,48.8909,34.0892,864.474,48.8296
23779,0,,,,,,,,,,,,,,,,-223.857,1144.73,369.895,,,,-139.042,1166.53,28.3138,,,,-190.742,1409.79,194.376,,,,107.797,770.839,426.679,113.226,726.027,297.317,65.7476,648.286,74.9989,-12.1679,555.959,50.5324,34.1414,864.584,48.4998
23780,0,,,,,,,,,,,,,,,,-221.804,1162.13,369.073,,,,-136.457,1182.84,24.0502,,,,-187.976,1425.21,193.932,,,,107.507,780.717,426.098,112.909,732.684,297.683,65.7069,649.366,76.4455,-12.58,557.112,53.868,34.2402,864.718,48.1545
23781,0,,,,,,,,,,,,,,,,-219.758,1178.23,365.744,,,,-130.672,1194.38,20.1099,,,,-185.897,1436.59,188.658,,,,107.267,790.815,425.338,112.678,739.472,298.303,65.7134,650.855,78.0933,-11.4394,556.864,58.9247,34.3638,864.837,47.8237
23782,0,,,,,,,,,,,,,,,,-218.593,1191.41,360.09,,,,-124.216,1201.35,16.9928,,,,-184.85,1445.45,179.617,,,,107.183,801.226,424.822,113.036,745.397,298.506,65.7221,652.433,80.0663,-11.1448,557.665,63.8419,34.4856,864.865,47.5889
23783,0,,,,,,,,,,,,,,,,-217.971,1202.94,353.68,,,,-120.216,1202.13,16.8205,,,,-182.528,1452.59,167.884,,,,107.244,812.678,423.941,112.799,753.679,300.805,66.1066,654.103,82.6347,-11.0212,558.891,68.9931,34.64,864.799,47.4126
23784,0,,,,,,,,,,,,,,,,-216.717,1212.84,347.862,,,,-122.394,1201.16,19.6804,,,,-179.784,1457.51,154.284,,,,107.366,825.08,423.008,112.578,762.188,301.916,66.6657,656.186,85.4887,-10.7201,560.341,74.8582,34.8137,864.663,47.3074
23785,0,,,,,,,,,,,,,,,,-215.322,1222.3,344.609,,,,-125.478,1201.22,20.0788,,,,-176.602,1461.18,143.64,,,,107.554,838.563,421.891,112.951,771.724,303.191,67.0098,658.797,89.2663,-12.2644,564.51,80.9012,35.0215,864.467,47.2516
